"Index","LNP_ID","Experiment_ID","Formulation_ID","IL_name_x","IL_SMILES","IL_protonated_SMILES","IL_head_name","IL_head_SMILES","IL_linker_name","IL_linker_SMILES","IL_tail1_name","IL_tail1_SMILES","IL_tail2_name","IL_tail2_SMILES","IL_tail3_name","IL_tail3_SMILES","IL_tail4_name","IL_tail4_SMILES","IL_molratio","IL_to_nucleicacid_massratio","IL_to_nucleicacid_chargeratio","HL_name_x","HL_SMILES","HL_molratio","CHL_name_x","CHL_SMILES","CHL_molratio","PEG_name_x","PEG_SMILES","PEG_molratio","fifthcomponent_name","fifthcomponent_SMILES","fifthcomponent_molratio","Aqueous_buffer","Dialysis_buffer","Mixing_method","Model","Model_type","Model_target","Route_of_administration","Cargo","Cargo_type","Dose_ug_nucleicacid","Experiment_method","Experiment_batching","Experiment_value","Publication_link","Publication_PMID","Heavy.Atoms","Rings","Aromatic.Rings","Rotatable.Bonds","van.der.Waals.Molecular.Volume","Topological.Polar.Surface.Area","Hydrogen.Bond.Donors","Hydrogen.Bond.Acceptors","LogP","Molar.Refractivity","Fraction.sp3.Carbons","sp3.Carbons","Nitrogen.Count","Molecular.Weight","has_ester","has_carbonate","has_disulfide","0","1","2","lnpdb_row_id","IL_name_y","HL_name_y","CHL_name_y","PEG_name_y","atlas_ratio","ratio_order","count_atlas","atlas_row_ids","count_lnpdb","IL_ratio","HL_ratio","CHL_ratio","PEG_ratio","matched_id"
13590,"LNP_0013590","LX_2024","LX_2024_F569","1-A3-9b2","CCCCC(CC)CCC(=O)Oc1cc(OC(=O)CCC(CC)CCCC)c(CNCCN(C)CCNCc2c(OC(=O)CCC(CC)CCCC)cc(OC(=O)CCC(CC)CCCC)cc2OC(=O)CCC(CC)CCCC)c(OC(=O)CCC(CC)CCCC)c1","CCCCC(CC)CCC(=O)Oc1cc(OC(=O)CCC(CC)CCCC)c(CNCC[N+](C)(CCNCc2c(OC(=O)CCC(CC)CCCC)cc(OC(=O)CCC(CC)CCCC)cc2OC(=O)CCC(CC)CCCC)[H])c(OC(=O)CCC(CC)CCCC)c1",1,"CN(CCN)CCN",,,"A3_T9b2","CCCCC(CC)CCC(=O)OC1=CC(=C(C=O)C(=C1)OC(=O)CCC(CC)CCCC)OC(=O)CCC(CC)CCCC",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate","PBS","handmixed","in_vivo","Mouse_B6","liver","intravenous","mRNA","DNA_barcode",5,"uptake","barcoded",-1.180228572,"https://www.nature.com/articles/s41467-024-45422-9",38424061,94,2,2,58,1318.004577,185.1,2,15,19.9098,382.8444,0.772151899,6,3,1318.958,"True","False","False","1","A3","T9b2","Row568","1-A3-9b2","DOPE","cholesterol","PEG2000","35:2.5:46.5:16","IL:PEG:CHL:HL",1,"['Row61']",197,35,16,46.5,2.5,"Row12"
13591,"LNP_0013591","LX_2024","LX_2024_F570","1-A2-7b","CCCCCC(C)C(=O)Oc1cc(CNCCN(C)CCNCc2cc(OC(=O)C(C)CCCCC)cc(OC(=O)C(C)CCCCC)c2)cc(OC(=O)C(C)CCCCC)c1","CCCCCC(C)C(=O)Oc1cc(CNCC[N+](C)(CCNCc2cc(OC(=O)C(C)CCCCC)cc(OC(=O)C(C)CCCCC)c2)[H])cc(OC(=O)C(C)CCCCC)c1",1,"CN(CCN)CCN",,,"A2_T7b","CCCCCC(C)C(=O)OC1=CC(=CC(=C1)OC(=O)C(C)CCCCC)C=O",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate","PBS","handmixed","in_vivo","Mouse_B6","liver","intravenous","mRNA","DNA_barcode",5,"uptake","barcoded",0.318199478,"https://www.nature.com/articles/s41467-024-45422-9",38424061,62,2,2,34,865.6180166,132.5,2,11,10.985,249.5584,0.68627451,4,3,866.238,"True","False","False","1","A2","T7b","Row569","1-A2-7b","DOPE","cholesterol","PEG2000","35:2.5:46.5:16","IL:PEG:CHL:HL",1,"['Row6']",8,35,16,46.5,2.5,"Row3"
13592,"LNP_0013592","LX_2024","LX_2024_F571","2-A2-7b","CCCCCC(C)C(=O)Oc1cc(CNCCCN(C)CCCNCc2cc(OC(=O)C(C)CCCCC)cc(OC(=O)C(C)CCCCC)c2)cc(OC(=O)C(C)CCCCC)c1","CCCCCC(C)C(=O)Oc1cc(CNCCC[N+](C)(CCCNCc2cc(OC(=O)C(C)CCCCC)cc(OC(=O)C(C)CCCCC)c2)[H])cc(OC(=O)C(C)CCCCC)c1",2,"CN(CCCN)CCCN",,,"A2_T7b","CCCCCC(C)C(=O)OC1=CC(=CC(=C1)OC(=O)C(C)CCCCC)C=O",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate","PBS","handmixed","in_vivo","Mouse_B6","liver","intravenous","mRNA","DNA_barcode",5,"uptake","barcoded",-1.164709019,"https://www.nature.com/articles/s41467-024-45422-9",38424061,64,2,2,36,893.6493167,132.5,2,11,11.7652,258.7924,0.698113208,4,3,894.292,"True","False","False","2","A2","T7b","Row570","2-A2-7b","DOPE","cholesterol","PEG2000","35:2.5:46.5:16","IL:PEG:CHL:HL",1,"['Row7']",8,35,16,46.5,2.5,"Row41"
13593,"LNP_0013593","LX_2024","LX_2024_F572","3-A2-7b","CCCCCC(C)C(=O)Oc1cc(CNCCN2CCN(CCNCc3cc(OC(=O)C(C)CCCCC)cc(OC(=O)C(C)CCCCC)c3)CC2)cc(OC(=O)C(C)CCCCC)c1","CCCCCC(C)C(=O)Oc1cc(CNCC[N+]2([H])CCN(CCNCc3cc(OC(=O)C(C)CCCCC)cc(OC(=O)C(C)CCCCC)c3)CC2)cc(OC(=O)C(C)CCCCC)c1",3,"C(CN1CCN(CCN)CC1)N",,,"A2_T7b","CCCCCC(C)C(=O)OC1=CC(=CC(=C1)OC(=O)C(C)CCCCC)C=O",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate","PBS","handmixed","in_vivo","Mouse_B6","liver","intravenous","mRNA","DNA_barcode",5,"uptake","barcoded",-1.067661336,"https://www.nature.com/articles/s41467-024-45422-9",38424061,66,3,2,34,920.6602158,135.74,2,12,10.6708,264.9414,0.703703704,4,4,921.318,"True","False","False","3","A2","T7b","Row571","3-A2-7b","DOPE","cholesterol","PEG2000","35:2.5:46.5:16","IL:PEG:CHL:HL",1,"['Row8']",8,35,16,46.5,2.5,"Row53"
13594,"LNP_0013594","LX_2024","LX_2024_F573","4-A2-7b","CCCCCC(C)C(=O)Oc1cc(CNCCCN2CCN(CCCNCc3cc(OC(=O)C(C)CCCCC)cc(OC(=O)C(C)CCCCC)c3)CC2)cc(OC(=O)C(C)CCCCC)c1","CCCCCC(C)C(=O)Oc1cc(CNCCC[N+]2([H])CCN(CCCNCc3cc(OC(=O)C(C)CCCCC)cc(OC(=O)C(C)CCCCC)c3)CC2)cc(OC(=O)C(C)CCCCC)c1",4,"C(CN)CN1CCN(CCCN)CC1",,,"A2_T7b","CCCCCC(C)C(=O)OC1=CC(=CC(=C1)OC(=O)C(C)CCCCC)C=O",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate","PBS","handmixed","in_vivo","Mouse_B6","liver","intravenous","mRNA","DNA_barcode",5,"uptake","barcoded",-0.764265568,"https://www.nature.com/articles/s41467-024-45422-9",38424061,68,3,2,36,948.6915159,135.74,2,12,11.451,274.1754,0.714285714,4,4,949.372,"True","False","False","4","A2","T7b","Row572","4-A2-7b","DOPE","cholesterol","PEG2000","35:2.5:46.5:16","IL:PEG:CHL:HL",1,"['Row9']",8,35,16,46.5,2.5,"Row65"
13595,"LNP_0013595","LX_2024","LX_2024_F574","1-A3-9b2","CCCCC(CC)CCC(=O)Oc1cc(OC(=O)CCC(CC)CCCC)c(CNCCN(C)CCNCc2c(OC(=O)CCC(CC)CCCC)cc(OC(=O)CCC(CC)CCCC)cc2OC(=O)CCC(CC)CCCC)c(OC(=O)CCC(CC)CCCC)c1","CCCCC(CC)CCC(=O)Oc1cc(OC(=O)CCC(CC)CCCC)c(CNCC[N+](C)(CCNCc2c(OC(=O)CCC(CC)CCCC)cc(OC(=O)CCC(CC)CCCC)cc2OC(=O)CCC(CC)CCCC)[H])c(OC(=O)CCC(CC)CCCC)c1",1,"CN(CCN)CCN",,,"A3_T9b2","CCCCC(CC)CCC(=O)OC1=CC(=C(C=O)C(=C1)OC(=O)CCC(CC)CCCC)OC(=O)CCC(CC)CCCC",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate","PBS","handmixed","in_vivo","Mouse_B6","liver","intravenous","mRNA","DNA_barcode",5,"uptake","barcoded",-0.213878609,"https://www.nature.com/articles/s41467-024-45422-9",38424061,94,2,2,58,1318.004577,185.1,2,15,19.9098,382.8444,0.772151899,6,3,1318.958,"True","False","False","1","A3","T9b2","Row573","1-A3-9b2","DOPE","cholesterol","PEG2000","35:2.5:46.5:16","IL:PEG:CHL:HL",1,"['Row61']",197,35,16,46.5,2.5,"Row12"
13596,"LNP_0013596","LX_2024","LX_2024_F575","1-A3-9b2","CCCCC(CC)CCC(=O)Oc1cc(OC(=O)CCC(CC)CCCC)c(CNCCN(C)CCNCc2c(OC(=O)CCC(CC)CCCC)cc(OC(=O)CCC(CC)CCCC)cc2OC(=O)CCC(CC)CCCC)c(OC(=O)CCC(CC)CCCC)c1","CCCCC(CC)CCC(=O)Oc1cc(OC(=O)CCC(CC)CCCC)c(CNCC[N+](C)(CCNCc2c(OC(=O)CCC(CC)CCCC)cc(OC(=O)CCC(CC)CCCC)cc2OC(=O)CCC(CC)CCCC)[H])c(OC(=O)CCC(CC)CCCC)c1",1,"CN(CCN)CCN",,,"A3_T9b2","CCCCC(CC)CCC(=O)OC1=CC(=C(C=O)C(=C1)OC(=O)CCC(CC)CCCC)OC(=O)CCC(CC)CCCC",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate","PBS","handmixed","in_vivo","Mouse_B6","liver","intravenous","mRNA","DNA_barcode",5,"uptake","barcoded",1.387639074,"https://www.nature.com/articles/s41467-024-45422-9",38424061,94,2,2,58,1318.004577,185.1,2,15,19.9098,382.8444,0.772151899,6,3,1318.958,"True","False","False","1","A3","T9b2","Row574","1-A3-9b2","DOPE","cholesterol","PEG2000","35:2.5:46.5:16","IL:PEG:CHL:HL",1,"['Row61']",197,35,16,46.5,2.5,"Row12"
13597,"LNP_0013597","LX_2024","LX_2024_F576","1-A2-7b2","CCCCC(CC)C(=O)Oc1cc(CNCCN(C)CCNCc2cc(OC(=O)C(CC)CCCC)cc(OC(=O)C(CC)CCCC)c2)cc(OC(=O)C(CC)CCCC)c1","CCCCC(CC)C(=O)Oc1cc(CNCC[N+](C)(CCNCc2cc(OC(=O)C(CC)CCCC)cc(OC(=O)C(CC)CCCC)c2)[H])cc(OC(=O)C(CC)CCCC)c1",1,"CN(CCN)CCN",,,"A2_T7b2","CCCCC(CC)C(=O)OC1=CC(=CC(=C1)OC(=O)C(CC)CCCC)C=O",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate","PBS","handmixed","in_vivo","Mouse_B6","liver","intravenous","mRNA","DNA_barcode",5,"uptake","barcoded",-1.136677319,"https://www.nature.com/articles/s41467-024-45422-9",38424061,62,2,2,34,865.6180166,132.5,2,11,10.985,249.5584,0.68627451,4,3,866.238,"True","False","False","1","A2","T7b2","Row575","1-A2-7b2","DOPE","cholesterol","PEG2000","35:2.5:46.5:16","IL:PEG:CHL:HL",1,"['Row12']",15,35,16,46.5,2.5,"Row4"
13598,"LNP_0013598","LX_2024","LX_2024_F577","2-A2-7b2","CCCCC(CC)C(=O)Oc1cc(CNCCCN(C)CCCNCc2cc(OC(=O)C(CC)CCCC)cc(OC(=O)C(CC)CCCC)c2)cc(OC(=O)C(CC)CCCC)c1","CCCCC(CC)C(=O)Oc1cc(CNCCC[N+](C)(CCCNCc2cc(OC(=O)C(CC)CCCC)cc(OC(=O)C(CC)CCCC)c2)[H])cc(OC(=O)C(CC)CCCC)c1",2,"CN(CCCN)CCCN",,,"A2_T7b2","CCCCC(CC)C(=O)OC1=CC(=CC(=C1)OC(=O)C(CC)CCCC)C=O",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate","PBS","handmixed","in_vivo","Mouse_B6","liver","intravenous","mRNA","DNA_barcode",5,"uptake","barcoded",0.735381468,"https://www.nature.com/articles/s41467-024-45422-9",38424061,64,2,2,36,893.6493167,132.5,2,11,11.7652,258.7924,0.698113208,4,3,894.292,"True","False","False","2","A2","T7b2","Row576","2-A2-7b2","DOPE","cholesterol","PEG2000","35:2.5:46.5:16","IL:PEG:CHL:HL",1,"['Row13']",15,35,16,46.5,2.5,"Row42"
13599,"LNP_0013599","LX_2024","LX_2024_F578","3-A2-7b2","CCCCC(CC)C(=O)Oc1cc(CNCCN2CCN(CCNCc3cc(OC(=O)C(CC)CCCC)cc(OC(=O)C(CC)CCCC)c3)CC2)cc(OC(=O)C(CC)CCCC)c1","CCCCC(CC)C(=O)Oc1cc(CNCC[N+]2([H])CCN(CCNCc3cc(OC(=O)C(CC)CCCC)cc(OC(=O)C(CC)CCCC)c3)CC2)cc(OC(=O)C(CC)CCCC)c1",3,"C(CN1CCN(CCN)CC1)N",,,"A2_T7b2","CCCCC(CC)C(=O)OC1=CC(=CC(=C1)OC(=O)C(CC)CCCC)C=O",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate","PBS","handmixed","in_vivo","Mouse_B6","liver","intravenous","mRNA","DNA_barcode",5,"uptake","barcoded",-0.611381474,"https://www.nature.com/articles/s41467-024-45422-9",38424061,66,3,2,34,920.6602158,135.74,2,12,10.6708,264.9414,0.703703704,4,4,921.318,"True","False","False","3","A2","T7b2","Row577","3-A2-7b2","DOPE","cholesterol","PEG2000","35:2.5:46.5:16","IL:PEG:CHL:HL",1,"['Row14']",15,35,16,46.5,2.5,"Row54"
13600,"LNP_0013600","LX_2024","LX_2024_F579","4-A2-7b2","CCCCC(CC)C(=O)Oc1cc(CNCCCN2CCN(CCCNCc3cc(OC(=O)C(CC)CCCC)cc(OC(=O)C(CC)CCCC)c3)CC2)cc(OC(=O)C(CC)CCCC)c1","CCCCC(CC)C(=O)Oc1cc(CNCCC[N+]2([H])CCN(CCCNCc3cc(OC(=O)C(CC)CCCC)cc(OC(=O)C(CC)CCCC)c3)CC2)cc(OC(=O)C(CC)CCCC)c1",4,"C(CN)CN1CCN(CCCN)CC1",,,"A2_T7b2","CCCCC(CC)C(=O)OC1=CC(=CC(=C1)OC(=O)C(CC)CCCC)C=O",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate","PBS","handmixed","in_vivo","Mouse_B6","liver","intravenous","mRNA","DNA_barcode",5,"uptake","barcoded",-0.743447334,"https://www.nature.com/articles/s41467-024-45422-9",38424061,68,3,2,36,948.6915159,135.74,2,12,11.451,274.1754,0.714285714,4,4,949.372,"True","False","False","4","A2","T7b2","Row578","4-A2-7b2","DOPE","cholesterol","PEG2000","35:2.5:46.5:16","IL:PEG:CHL:HL",1,"['Row15']",15,35,16,46.5,2.5,"Row66"
13601,"LNP_0013601","LX_2024","LX_2024_F580","1-A3-9b2","CCCCC(CC)CCC(=O)Oc1cc(OC(=O)CCC(CC)CCCC)c(CNCCN(C)CCNCc2c(OC(=O)CCC(CC)CCCC)cc(OC(=O)CCC(CC)CCCC)cc2OC(=O)CCC(CC)CCCC)c(OC(=O)CCC(CC)CCCC)c1","CCCCC(CC)CCC(=O)Oc1cc(OC(=O)CCC(CC)CCCC)c(CNCC[N+](C)(CCNCc2c(OC(=O)CCC(CC)CCCC)cc(OC(=O)CCC(CC)CCCC)cc2OC(=O)CCC(CC)CCCC)[H])c(OC(=O)CCC(CC)CCCC)c1",1,"CN(CCN)CCN",,,"A3_T9b2","CCCCC(CC)CCC(=O)OC1=CC(=C(C=O)C(=C1)OC(=O)CCC(CC)CCCC)OC(=O)CCC(CC)CCCC",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate","PBS","handmixed","in_vivo","Mouse_B6","liver","intravenous","mRNA","DNA_barcode",5,"uptake","barcoded",0.768966244,"https://www.nature.com/articles/s41467-024-45422-9",38424061,94,2,2,58,1318.004577,185.1,2,15,19.9098,382.8444,0.772151899,6,3,1318.958,"True","False","False","1","A3","T9b2","Row579","1-A3-9b2","DOPE","cholesterol","PEG2000","35:2.5:46.5:16","IL:PEG:CHL:HL",1,"['Row61']",197,35,16,46.5,2.5,"Row12"
13602,"LNP_0013602","LX_2024","LX_2024_F581","1-A3-9b2","CCCCC(CC)CCC(=O)Oc1cc(OC(=O)CCC(CC)CCCC)c(CNCCN(C)CCNCc2c(OC(=O)CCC(CC)CCCC)cc(OC(=O)CCC(CC)CCCC)cc2OC(=O)CCC(CC)CCCC)c(OC(=O)CCC(CC)CCCC)c1","CCCCC(CC)CCC(=O)Oc1cc(OC(=O)CCC(CC)CCCC)c(CNCC[N+](C)(CCNCc2c(OC(=O)CCC(CC)CCCC)cc(OC(=O)CCC(CC)CCCC)cc2OC(=O)CCC(CC)CCCC)[H])c(OC(=O)CCC(CC)CCCC)c1",1,"CN(CCN)CCN",,,"A3_T9b2","CCCCC(CC)CCC(=O)OC1=CC(=C(C=O)C(=C1)OC(=O)CCC(CC)CCCC)OC(=O)CCC(CC)CCCC",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate","PBS","handmixed","in_vivo","Mouse_B6","liver","intravenous","mRNA","DNA_barcode",5,"uptake","barcoded",-1.431645562,"https://www.nature.com/articles/s41467-024-45422-9",38424061,94,2,2,58,1318.004577,185.1,2,15,19.9098,382.8444,0.772151899,6,3,1318.958,"True","False","False","1","A3","T9b2","Row580","1-A3-9b2","DOPE","cholesterol","PEG2000","35:2.5:46.5:16","IL:PEG:CHL:HL",1,"['Row61']",197,35,16,46.5,2.5,"Row12"
